X,Y,ObjectId,tid,stanoviste_ogc_fid,typ_odpad_separovany,komodita_odpad_separovany,objem,cyklus_vyvozu,majitel,vyvoz_1,vyvoz_2,vyvoz_3,vyvoz_4,vyvoz_5,vyvoz_6,vyvoz_7,vyvoz_1_zacatek,vyvoz_2_zacatek,vyvoz_3_zacatek,vyvoz_4_zacatek,vyvoz_5_zacatek,vyvoz_6_zacatek,vyvoz_7_zacatek,vyvoz_1_interval,vyvoz_2_interval,vyvoz_3_interval,vyvoz_4_interval,vyvoz_5_interval,vyvoz_6_interval,vyvoz_7_interval,nazev,ulice,cp,verejnost,datum_exportu,GlobalID
1856293.3855,6310148.9463,4452,24341,2858,,Biologický odpad,240,1x týdně,SAKO,A,N,N,N,N,N,N,2021/04/19 00:00:00+00,,,,,,,7,,,,,,,Synkova 12,Synkova,2097,A,2023/04/19 00:00:00+00,{57ABCC80-1F0B-4BD5-A264-E2816840EFDE}
1844219.5288,6319864.9138,4453,21703,3745,Sklo duo - barevné,Sklo barevné,1125,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2022/02/09 00:00:00+00,,,,,,,14,,,,,Atriová 11,Atriová,559,A,2023/04/19 00:00:00+00,{36B2DB5C-3777-40B2-B779-FDAFB401C7B6}
1847011.8558,6308848.697,4454,18258,7858,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Stojanova 12 - v domě,Stojanova,374,N,2023/04/19 00:00:00+00,{ECAE03C2-91F0-4C98-8709-8FADDD7E11FF}
1838990.3737,6311466.0971,4455,24127,10189,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2021/04/14 00:00:00+00,,,,,,,7,,,,,Štouračova 20,Vrbovecká,1228,A,2023/04/19 00:00:00+00,{70CF7D15-317A-490D-9958-744C0CDBF4D4}
1843374.9144,6305459.2398,4456,22743,2879,,Sklo barevné,240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2019/08/15 00:00:00+00,,,,,,,7,,,,Kamínky 28,Kamínky,308,A,2023/04/19 00:00:00+00,{3B7742EC-D4D6-4196-A7A1-5AC0B6B3140F}
1849435.0139,6308626.6306,4457,11838,3664,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Koliště 35 - v domě,Koliště,648,N,2023/04/19 00:00:00+00,{9E4765D9-CC2A-4204-A493-6839E7002268}
1844418.646,6311408.1215,4458,24713,3002,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2021/04/14 00:00:00+00,,,,,,,7,,,,,Rosického nám. 8,Rosického náměstí,129,A,2023/04/19 00:00:00+00,{A886ECA4-A85E-4B29-A6B7-E8A2D5CAA89B}
1848335.5447,6309630.056,4459,4805,2613,,Sklo barevné,240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/09/23 00:00:00+00,,,,,,,7,,,,,,,Cihlářská 30,Cihlářská,648,A,2023/04/19 00:00:00+00,{34864DBE-D523-4BF0-9652-211041757473}
1837303.1264,6311881.7028,4460,5126,2726,,Sklo barevné,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/08/13 00:00:00+00,,,,,,,7,,,,,,Lýskova 7,Lýskova,1036,A,2023/04/19 00:00:00+00,{79FFCFC4-3722-4C98-93B6-512E916A4000}
1847994.3727,6307592.9703,4461,26198,9967,,Biologický odpad,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2021/04/23 00:00:00+00,,,,,,,7,,,Pellicova 15,Pellicova,636,A,2023/04/19 00:00:00+00,{38DD0BF8-D81C-4B3A-BEF6-2A4B782292A7}
1854716.6006,6307211.7954,4462,6877,3324,Sklo duo - barevné,Sklo barevné,1125,1x14 sudý,SAKO,A,N,N,N,N,N,N,2022/02/07 00:00:00+00,,,,,,,14,,,,,,,Bělohorská 159,Bělohorská,4375,A,2023/04/19 00:00:00+00,{CD212D73-5AB3-48DD-8E9E-4D89E0E903B3}
1849435.0139,6308626.6306,4463,16718,3664,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Koliště 35 - v domě,Koliště,648,N,2023/04/19 00:00:00+00,{241328AA-70F5-411B-91BC-4E4DA799F32E}
1847293.7501,6306142.6969,4464,22340,7809,,Papír,240,1x týdně,SAKO,A,N,N,N,N,N,N,2020/01/27 00:00:00+00,,,,,,,7,,,,,,,"Vídeňská 22, 22a - v domě",Vídeňská,1010,N,2023/04/19 00:00:00+00,{15DC1135-A02D-4FFA-90C4-6AAD023DA523}
1845523.1802,6308678.1815,4465,8287,3818,Sklo duo - barevné,Sklo barevné,1125,1x14 lichý,SAKO,A,N,N,N,N,N,N,2022/02/14 00:00:00+00,,,,,,,14,,,,,,,Barvičova 53,Barvičova,833,A,2023/04/19 00:00:00+00,{F31B3034-1DE7-4FD5-AA2F-E5332F85C271}
1849504.455,6309329.6138,4466,18752,8186,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Traubova 9 - v domě,Traubova,1919,N,2023/04/19 00:00:00+00,{5A01ACE9-3836-4EB7-9A53-B21CCCE4284E}
1848355.1258,6307649.7443,4467,17399,7310,,Papír,240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/01/14 00:00:00+00,,,,,,,7,,,,,,,Pellicova 2a - v domě,Pellicova,15,N,2023/04/19 00:00:00+00,{C23CC39B-1EA4-456D-ABF9-996AE947EF90}
1849373.7882,6309676.655,4468,22086,8533,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/22 00:00:00+00,,,,,,,7,,,,,,Drobného 7 - v domě,Drobného,1837,N,2023/04/19 00:00:00+00,{BECAEBE4-38CF-45BC-8F3D-CD8D9C7F200A}
1852398.9176,6308469.5948,4469,11809,3039,,Papír,1100,5x týdně,SAKO,A,A,N,A,A,N,A,2019/01/14 00:00:00+00,2019/02/05 00:00:00+00,,2019/01/17 00:00:00+00,2019/02/05 00:00:00+00,,2020/03/22 00:00:00+00,7,7,,7,7,,7,Karáskovo nám. 17,Karáskovo náměstí,2791,A,2023/04/19 00:00:00+00,{A41548D2-4FE2-4DAF-B3FD-ECA7B7982126}
1847332.1776,6308886.7734,4470,16625,6922,,Papír,240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/01/14 00:00:00+00,,,,,,,7,,,,,,,Čápkova 8 - v domě,Čápkova,16,N,2023/04/19 00:00:00+00,{AB2B53E4-8047-4BFC-93DE-FAC4943D5D49}
1851295.1738,6323987.3192,4471,19958,2989,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2021/02/01 00:00:00+00,,,2021/02/04 00:00:00+00,,,,7,,,7,,,,Adamovská x Chlumy,Adamovská,20,A,2023/04/19 00:00:00+00,{8EDF7593-03A4-48C9-B2E1-D5B01AB00FA0}
1847539.3766,6312198.7849,4472,22490,3881,,Textil,1000,1x týdně,SAKO,A,N,N,N,N,N,N,2019/08/26 00:00:00+00,,,,,,,7,,,,,,,Pešinova 2,Pešinova,2518,A,2023/04/19 00:00:00+00,{3B7490FA-275B-4794-BE87-0CE07E0643A2}
1850317.9445,6309213.4198,4473,16653,6933,,Papír,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/03/20 00:00:00+00,,,,,,,7,,,,,Francouzská 60 - v domě,Francouzská,888,N,2023/04/19 00:00:00+00,{91694903-EA68-4748-ABB0-BD7D32CE1077}
1851279.5222,6324339.4197,4474,19957,4249,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2021/02/01 00:00:00+00,,,2021/02/04 00:00:00+00,,,,7,,,7,,,,Adamovská 45,Adamovská,224,A,2023/04/19 00:00:00+00,{4CE0F73E-B25F-41F8-B787-838A6AD93D4A}
1846631.722,6310183.6718,4475,12369,3428,,Papír,1100,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Žižkova 55,Žižkova,980,A,2023/04/19 00:00:00+00,{38E82B5F-716F-4686-971C-60094141DF58}
1846815.2433,6314527.1347,4476,5392,2818,,Sklo barevné,240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/08/19 00:00:00+00,,,,,,,7,,,,,,,Dalimilova 102,Dalimilova,2446,A,2023/04/19 00:00:00+00,{BAFBAC51-79CA-4BF9-890E-8088F3C02F83}
1847937.0655,6308900.5729,4477,23084,6936,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,A,N,N,N,N,N,N,2020/02/10 00:00:00+00,,,,,,,7,,,,,,,Gorkého 4 - v domě,Gorkého,54,N,2023/04/19 00:00:00+00,{DA185BF2-4264-4569-8921-F5284D5C1A20}
1848953.9245,6309622.6445,4478,16790,6990,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Lužánecká 12 - v domě,Lužánecká,1889,N,2023/04/19 00:00:00+00,{D0BA2ED5-D9D3-477D-A796-270CCCCBAA5C}
1847435.3485,6306875.0582,4479,25926,3485,,Biologický odpad,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2022/04/08 00:00:00+00,,,,,,,7,,,Křídlovická x Ypsilantiho,Křídlovická,1005,A,2023/04/19 00:00:00+00,{7E271D97-4A18-4599-A6E3-2496BD5CBABC}
1848109.978,6311527.72,4480,25891,7853,,Biologický odpad,240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2021/04/22 00:00:00+00,,,,,,,7,,,,U Červeného mlýna 2,U Červeného mlýna,64,A,2023/04/19 00:00:00+00,{FE8BF959-630E-49AA-B08B-8B05B1B6C151}
1849516.8004,6309102.1682,4481,19319,8550,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,MIlady Horákové 21a - v domě,Milady Horákové,1959,N,2023/04/19 00:00:00+00,{2FDF52F9-468D-4E52-B34D-80A091C73E5F}
1848226.5295,6309727.0537,4482,4810,2614,,Sklo barevné,240,2x týdně,SAKO,A,N,N,N,A,N,N,2020/02/10 00:00:00+00,,,,2020/02/07 00:00:00+00,,,7,,,,7,,,Cihlářská 42,Cihlářská,622,A,2023/04/19 00:00:00+00,{F05F0229-0B65-48D3-A506-E0CFF6824F16}
1848192.3767,6310621.247,4483,4948,2658,,Sklo barevné,240,2x týdně,SAKO,A,N,N,N,A,N,N,2020/02/10 00:00:00+00,,,,2020/02/07 00:00:00+00,,,7,,,,7,,,Štefánikova 23,Hrnčířská,850,A,2023/04/19 00:00:00+00,{FBD696B6-62F9-4736-89EF-C7FAD9E44028}
1840080.4252,6313120.0354,4484,24128,2727,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2022/02/09 00:00:00+00,,,,,,,7,,,,,Živného,Na zeliskách,453,A,2023/04/19 00:00:00+00,{603B7AA1-262B-470B-A836-B86FB134C5C1}
1846263.7331,6308351.164,4485,23655,10379,,Biologický odpad,240,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2021/05/19 00:00:00+00,,,,,,,14,,,,,Lerchova 14 - v domě ,Lerchova,306,N,2023/04/19 00:00:00+00,{842F8A78-E81F-4D28-92CD-ADF1AEE8CFD7}
1851004.4072,6315090.3302,4486,22120,3330,,Textil,1000,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2019/01/04 00:00:00+00,,,,,,,,,,Dusíkova - v areálu SSO,Dusíkova,903,A,2023/04/19 00:00:00+00,{D4A8F166-C2A6-4306-8A52-6807F28BE104}
1849082.3315,6308877.0967,4487,16808,6998,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Milady Horákové 1a - v domě,Milady Horákové,1920,N,2023/04/19 00:00:00+00,{0C5C2FA2-86BF-4933-A8FA-3C0418F7D38E}
1840959.8158,6308351.3513,4488,25955,2791,,Biologický odpad,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2022/04/19 00:00:00+00,,,,,,,7,,,,,,Stamicova 5,Stamicova,287,A,2023/04/19 00:00:00+00,{3F825461-2208-4963-89BF-DAB9A1B62505}
1854716.6006,6307211.7954,4489,11588,3324,,Papír,1100,3x týdně,SAKO,N,A,N,A,N,N,A,,2023/03/07 00:00:00+00,,2023/03/09 00:00:00+00,,,2023/03/12 00:00:00+00,,7,,7,,,7,Bělohorská 159,Bělohorská,4375,A,2023/04/19 00:00:00+00,{BBD82115-50D9-4781-9F9B-C70199F647FC}
1849495.1599,6309099.3571,4490,19752,8837,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,nám.28.října 26 - v domě,náměstí 28. října,1906,N,2023/04/19 00:00:00+00,{705BD8EF-4EB7-450E-A318-E4A6867BF16C}
1851931.0307,6309038.6378,4491,22851,10052,,Sklo barevné,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2019/10/04 00:00:00+00,,,,,,,7,,,Václavkova 4,Václavkova,2867,A,2023/04/19 00:00:00+00,{72FDC87F-00C9-43ED-94C3-C35D82E7CBE8}
1857407.7159,6311059.9695,4492,6743,3281,Sklo duo - barevné,Sklo barevné,1125,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2022/02/09 00:00:00+00,,,,,,,14,,,,,Molákova 7,Molákova,2147,A,2023/04/19 00:00:00+00,{CE722D34-E313-4993-8969-E6EEE6FFBBD2}
1849917.8845,6311857.9967,4493,4633,2563,,Sklo barevné,1550,1x14 sudý,EKO-KOM,N,A,N,N,N,N,N,,2019/01/01 00:00:00+00,,,,,,,14,,,,,,Bieblova  20,Bieblova,163,A,2023/04/19 00:00:00+00,{B88B0793-5F44-4F2C-9485-5812952E58AD}
1849488.9816,6309119.3414,4494,18516,7003,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Nám. 28. října 25 - v domě,náměstí 28. října,1905,N,2023/04/19 00:00:00+00,{4E9A0E9D-30F0-4E56-A757-61A85A85F4D3}
1856853.3003,6309956.4076,4495,24342,2859,,Biologický odpad,240,1x týdně,SAKO,A,N,N,N,N,N,N,2021/04/19 00:00:00+00,,,,,,,7,,,,,,,Ševelova 3,Michalova,2279,A,2023/04/19 00:00:00+00,{64D97948-68A5-4C5B-892E-BD50843A2D6F}
1857747.1179,6305542.2081,4496,14517,2947,,Papír,1100,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/01/16 00:00:00+00,,,,,,,7,,,,,Rousínovská 19,Rousínovská,1054,A,2023/04/19 00:00:00+00,{B9418583-0B58-484A-8E94-C5EA3A228528}
1846907.85,6314625.3822,4497,5394,2819,,Sklo barevné,240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/08/19 00:00:00+00,,,,,,,7,,,,,,,Dalimilova 112,Dalimilova,2798,A,2023/04/19 00:00:00+00,{57080D5D-C7FB-4A2A-A2A0-AB39D2802F5C}
1849450.5541,6309306.6475,4498,16823,7004,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Nám. 28. října 21 - v domě,náměstí 28. října,1901,N,2023/04/19 00:00:00+00,{35BABD01-837F-40C0-A5D8-8DC18C7A2185}
1844431.5145,6311018.9012,4499,24714,3015,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2021/04/14 00:00:00+00,,,,,,,7,,,,,Stránského 28,Stránského,3137,A,2023/04/19 00:00:00+00,{7B935BF9-A2D8-4513-9486-4C6C9BE4513B}
1849701.0564,6307295.0194,4500,18902,8271,,Papír,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/01/16 00:00:00+00,,,,,,,7,,,,,Mlýnská 10 - v domě,Mlýnská,334,N,2023/04/19 00:00:00+00,{DCA1425C-BC0C-4984-B6C8-B754A37C0E4D}
1848312.1454,6309096.0008,4501,16597,6909,,Papír,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2019/01/11 00:00:00+00,,,,,,,7,,,Antonínská 4 - v domě,Antonínská,551,N,2023/04/19 00:00:00+00,{486E52C6-6534-407D-ABFE-C1139AB063DB}
1848391.5162,6307573.3132,4502,19386,8595,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Pekařská 4 - v domě,Pekařská,398,N,2023/04/19 00:00:00+00,{8404A6E8-D0D9-440E-8748-91DE339CAAD3}
1851242.7979,6312403.169,4503,22370,2596,,Sklo barevné,1550,1x14 sudý,EKO-KOM,N,A,N,N,N,N,N,,2019/04/02 00:00:00+00,,,,,,,14,,,,,,Studená x M. Majerové,Studená,470,A,2023/04/19 00:00:00+00,{4079E23F-3E88-4F4D-8A1B-9439A87DD5F7}
1845882.0631,6303771.1176,4504,17485,2501,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Dlouhá 1/3 - ALBERT,Dlouhá,806,A,2023/04/19 00:00:00+00,{19121B8F-A20F-4FDC-900D-ABE9325865BF}
1847059.0219,6314291.775,4505,5382,2814,,Sklo barevné,240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/08/19 00:00:00+00,,,,,,,7,,,,,,,Božetěchova 97a,Božetěchova,2843,A,2023/04/19 00:00:00+00,{2D0A780E-220B-4DF1-A324-A731158A7C9F}
1847969.504,6307498.9439,4506,16856,3673,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Pekařská 38 - v domě,Pekařská,418,N,2023/04/19 00:00:00+00,{049B4DAB-7855-4B40-9AD1-8B6AD0DB75FF}
1851242.7979,6312403.169,4507,22369,2596,,Sklo bílé,1550,1x14 sudý,EKO-KOM,N,A,N,N,N,N,N,,2019/04/02 00:00:00+00,,,,,,,14,,,,,,Studená x M. Majerové,Studená,470,A,2023/04/19 00:00:00+00,{0DE76600-8BEA-4FB7-B637-1652EAEF2E51}
1851931.0307,6309038.6378,4508,22852,10052,,Sklo barevné,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2019/10/04 00:00:00+00,,,,,,,7,,,Václavkova 4,Václavkova,2867,A,2023/04/19 00:00:00+00,{8C3F9EE7-5816-421D-9056-724A8561CC04}
1855037.9465,6309976.888,4509,22471,2448,,Textil,1000,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2019/08/29 00:00:00+00,,,,,,,7,,,,Žarošická 30 - BILLA,Žarošická,4292,A,2023/04/19 00:00:00+00,{B9B2EEA4-6E5A-4726-9D31-EDFB791B7282}
1846329.3449,6313031.0267,4510,22446,2848,,Sklo barevné,240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/08/19 00:00:00+00,,,,,,,7,,,,,,,Vodova 97,Vodova,2327,A,2023/04/19 00:00:00+00,{A8F03A33-384E-46BC-BCDD-C359AB4A6C99}
1847941.9635,6307473.5468,4511,19331,8555,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Pekařská 42 - v domě,Pekařská,422,N,2023/04/19 00:00:00+00,{ABA52F4D-5D95-4A94-9E30-DC14229A267F}
1851931.0307,6309038.6378,4512,22853,10052,,Sklo barevné,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2019/10/04 00:00:00+00,,,,,,,7,,,Václavkova 4,Václavkova,2867,A,2023/04/19 00:00:00+00,{CF3698E2-8461-4B95-95D3-E309E6D2E79F}
1845291.1459,6307686.1459,4513,23690,10402,,Biologický odpad,240,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2021/05/19 00:00:00+00,,,,,,,14,,,,,Lipová 43 - v domě ,Lipová,248,N,2023/04/19 00:00:00+00,{E57E5945-C501-4E9D-A64A-7BEA6B014E2E}
1848357.8865,6307141.6024,4514,18441,7991,,Papír,240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/01/14 00:00:00+00,,,,,,,7,,,,,,,Jircháře 3 - v domě,Vodní,264,N,2023/04/19 00:00:00+00,{B1A6ABE2-0BDE-4533-88C2-CF57F7710D74}
1845572.4836,6309206.162,4515,17722,7513,,Papír,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2020/09/09 00:00:00+00,,,,,,,7,,,,,Havlíčkova 68 - v domě,Havlíčkova,166,N,2023/04/19 00:00:00+00,{E2CD987A-84E0-477C-8B47-23DB555BEAA0}
1840507.0906,6306748.6958,4516,12048,3526,,Papír,1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2019/03/19 00:00:00+00,,,2019/03/22 00:00:00+00,,,,7,,,7,,,Pavlovská 29,Pavlovská,521,A,2023/04/19 00:00:00+00,{D7381B1E-7392-4E89-A413-D980B7DB8B80}
1846329.3449,6313031.0267,4517,22447,2848,,Sklo barevné,240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/08/19 00:00:00+00,,,,,,,7,,,,,,,Vodova 97,Vodova,2327,A,2023/04/19 00:00:00+00,{73829B64-6DF5-43AF-A45F-7A514F119CB3}
1846313.9828,6316077.7136,4518,22476,3478,,Textil,1000,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2022/05/19 00:00:00+00,,,,,,,7,,,,"Žitná 1,3",Nové náměstí,1510,A,2023/04/19 00:00:00+00,{DD6747A6-2E6F-42C0-A403-1F362118A59E}
1847937.0655,6308900.5729,4519,16659,6936,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Gorkého 4 - v domě,Gorkého,54,N,2023/04/19 00:00:00+00,{D1805ED4-0E2D-4366-A4D5-1917EA47338B}
1841388.4515,6307897.1492,4520,12626,2788,,Papír,1100,2x týdně,EKO-KOM,N,A,N,N,A,N,N,,2019/03/19 00:00:00+00,,,2019/03/22 00:00:00+00,,,,7,,,7,,,Richtrova 2,Richtrova,338,A,2023/04/19 00:00:00+00,{58CFF845-AC5E-4678-9B55-83E77D43B35B}
1846179.1303,6308440.7705,4521,23656,10380,,Biologický odpad,240,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2021/05/19 00:00:00+00,,,,,,,14,,,,,Lerchova 17 - v domě ,Lerchova,309,N,2023/04/19 00:00:00+00,{EF16DCE5-28D1-41AE-9D8D-DA2D56D0943D}
1848539.7826,6308972.5013,4522,22091,6992,,Papír,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2019/01/25 00:00:00+00,,,,,,,7,,,Mášova 11 - v domě,Mášova,729,N,2023/04/19 00:00:00+00,{029E38F0-34A0-4847-8F31-30D1969DF892}
1847280.8705,6308716.5127,4523,19292,8537,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Gorkého 29 - v domě,Gorkého,74,N,2023/04/19 00:00:00+00,{81167AD0-E319-4869-A6F8-49E31EDF16B3}
1847771.4443,6310159.1867,4524,17389,7294,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/01/16 00:00:00+00,,,,,,,7,,,,,Zahradníkova 26 - v domě,Zahradníkova,927,N,2023/04/19 00:00:00+00,{5719EC1B-9086-4636-B53E-F7D8DA447C90}
1846115.322,6308513.5127,4525,23660,9434,,Biologický odpad,240,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2021/05/19 00:00:00+00,,,,,,,14,,,,,Lerchova 25 - v domě,Lerchova,317,N,2023/04/19 00:00:00+00,{B9513FAE-E9FF-44AE-A448-AB7BAFF32DC0}
1847965.2738,6309146.2768,4526,20707,9432,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,A,N,N,N,N,N,N,2020/09/07 00:00:00+00,,,,,,,7,,,,,,,Pekárenská 8 - v domě,Pekárenská,328,N,2023/04/19 00:00:00+00,{96F7D6AD-5762-4AD1-A994-3624CE5E9950}
1847268.1689,6308758.132,4527,21244,7936,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Gorkého 42 - v domě,Gorkého,85,N,2023/04/19 00:00:00+00,{30C24AC7-CF6C-4E8D-B765-BB327B9040B9}
1848406.2103,6307524.8692,4528,14039,5249,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/10/29 00:00:00+00,,,,,,,7,,,,,,Pekařská 3/5 - v domě,Pekařská,397,N,2023/04/19 00:00:00+00,{EDCBC47D-45B1-4BA7-9AA1-51FBA32A1E19}
1859149.4763,6311164.2943,4529,24343,3279,,Biologický odpad,240,1x týdně,SAKO,A,N,N,N,N,N,N,2021/04/19 00:00:00+00,,,,,,,7,,,,,,,Šimáčkova x Obecká,Obecká,682,A,2023/04/19 00:00:00+00,{155C9751-A837-4BCE-926C-A660FE8B1C43}
1837867.3381,6311978.4708,4530,11675,2690,,Papír,1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2019/01/15 00:00:00+00,,,2019/01/11 00:00:00+00,,,,7,,,7,,,Ečerova 2a,Ečerova,1231,A,2023/04/19 00:00:00+00,{A10BCF17-8CFC-4E01-8C15-489E42050C4D}
1846911.1116,6308850.0258,4531,17828,6942,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,"Grohova 45,47 - v domě",Grohova,534,N,2023/04/19 00:00:00+00,{F29090A3-464C-4212-8758-F27D1B8CC06E}
1848126.2641,6307545.48,4532,14848,5730,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/10/03 00:00:00+00,,,,,,,7,,,,,,Pekařská 22 - v domě,Pekařská,411,N,2023/04/19 00:00:00+00,{9EA449A6-CBAD-4CC9-A15B-7F892D7EB28D}
1846844.3088,6311038.9411,4533,24715,3269,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2021/04/14 00:00:00+00,,,,,,,7,,,,,Tábor 30a,Tábor,2352,A,2023/04/19 00:00:00+00,{46BC7D88-4EEC-4C15-895D-B99E14EF3AEE}
1845696.0817,6309419.1968,4534,22095,9908,,Papír,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/01/23 00:00:00+00,,,,,,,7,,,,,Wurmova 3 - v domě,Wurmova,589,N,2023/04/19 00:00:00+00,{2BC12091-E281-4008-B07C-52E44EDE0982}
1846911.1116,6308850.0258,4535,16671,6942,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,"Grohova 45,47 - v domě",Grohova,534,N,2023/04/19 00:00:00+00,{8F29BE2D-1022-4EA4-81DA-675EB698B604}
1848017.9836,6305726.9824,4536,18859,8249,,Papír,240,1x týdně,SAKO,A,N,N,N,N,N,N,2020/01/27 00:00:00+00,,,,,,,7,,,,,,,Dvorského 6 - v domě,Dvorského,28,N,2023/04/19 00:00:00+00,{EA872A42-6B84-42ED-BD92-F65F6B8DE19C}
1844952.5677,6315915.3213,4537,25892,10808,,Biologický odpad,240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2022/04/21 00:00:00+00,,,,,,,7,,,,Kytnerova x Obůrky,Obůrky,17,A,2023/04/19 00:00:00+00,{7B2F22A2-1BF3-4903-9D87-4223EDCE6E55}
